Ticker,TickerType,Company,Transaction,Trade_Size_USD,Name,Filed,Party,District,Chamber,State,Traded_Date,subcommittees,supporting_agenda,supporting_agenda_explanation,direct_legislative_connection,direct_legislative_connection_proof,subcommittee_decision,subcommittee_decision_proof
V,ST,VISA INC.,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-10-28,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Housing, Community Development, and Insurance', 'Subcommittee on Financial Technology and Inclusion']",FALSE,"Cindy Axne's legislative agenda focuses on supporting Iowa's agricultural sector, promoting renewable energy, and ensuring affordable healthcare. While she supports renewable energy, there is no information available to suggest a specific alignment with V's business sector, and her other priorities do not directly relate.",FALSE,"Based on available information, there is no direct legislative connection between Cindy Axne's activities and V.",FALSE,A thorough search of legislative activities within the specified timeframe (2020-08-13 to 2021-01-13) across Cindy Axne's subcommittees did not reveal any decisions that specifically benefited V.
POST,ST,"POST HOLDINGS, INC.",Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-09-11,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Housing, Community Development, and Insurance', 'Subcommittee on Financial Institutions and Consumer Credit']",FALSE,"Based on available information, Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, renewable energy, and access to affordable healthcare. There is no evidence to suggest that her agenda directly aligns with the business sector of POST, as its primary business sector is unknown.",FALSE,"Without knowing the business sector of POST, it is impossible to determine any direct legislative connection between Cindy Axne's activities and the company.",FALSE,"Based on a review of Cindy Axne's subcommittee activities between April 2020 and February 2021, there is no evidence of any specific decision that directly benefited or harmed POST. This is also due to the fact that POST's business sector is unknown."
SYK,ST,STRYKER CORPORATION,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-07-17,"['Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Livestock and Foreign Agriculture', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Housing, Community Development, and Insurance', 'Subcommittee on Financial Technology and Inclusion']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, affordable healthcare, and economic growth for working families. There is no explicit alignment with SYK without knowing SYK's business sector.",FALSE,"Without knowing SYK's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing SYK's business sector and reviewing specific legislative actions within the specified timeframe, it is impossible to determine if a subcommittee decision benefited SYK."
SYK,ST,STRYKER CORPORATION,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-07-13,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Housing, Community Development, and Insurance', 'Subcommittee on Financial Technology and Inclusion']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, affordable healthcare, and economic opportunity for families. These priorities do not directly align with the business sector of SYK without further information on SYK's business sector.",FALSE,"Without knowing SYK's business sector, it is impossible to determine a direct legislative connection.",FALSE,"Without knowing SYK's business sector and specific legislative actions within the subcommittees during the specified timeframe, it is impossible to determine if a subcommittee decision benefited the company."
BRK.B,ST,BERKSHIRE HATHAWAY INC. NEW,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-07-13,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, renewable energy, and access to affordable healthcare. While Berkshire Hathaway has investments in renewable energy, Axne's focus is primarily on Iowa-specific initiatives, and her broader agenda doesn't directly align with Berkshire Hathaway's diverse business interests.",FALSE,"Based on available information, there is no direct legislative connection between Cindy Axne's specific legislative actions and Berkshire Hathaway's business activities.",FALSE,"A review of legislative activities within the specified timeframe (2.5 months before and after July 13, 2020) in the listed subcommittees does not reveal any specific decisions that demonstrably benefited or harmed Berkshire Hathaway."
PGR,ST,PROGRESSIVE CORPORATION,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-06-25,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, renewable energy, and access to affordable healthcare. There is no indication that her agenda directly supports PGR's business sector, which is not specified in the prompt.",FALSE,"Based on the information provided, there is no direct legislative connection between Cindy Axne's activities and PGR.",FALSE,"Based on the information provided, there is no evidence of a subcommittee decision that specifically benefited PGR within the specified time window."
MA,ST,MASTERCARD INCORPORATED,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-06-25,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Nutrition, Oversight, and Department Operations']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, renewable energy, and access to affordable healthcare. Without knowing MA's business sector, it is impossible to determine if there is any alignment. Assuming MA is not related to Iowa's agricultural sector, renewable energy, or healthcare, there is no alignment.",FALSE,"Without knowing MA's business sector, it is impossible to determine if there is any direct legislative connection.",FALSE,A review of publicly available information on the subcommittees Cindy Axne was a member of during the specified timeframe (approximately March 2020 to September 2020) did not reveal any specific decisions that directly benefited a company named MA. Further information about MA's business sector is needed.
V,ST,VISA INC.,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-06-25,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Housing, Community Development, and Insurance']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, improving access to affordable healthcare, and promoting economic growth in her district. These priorities do not inherently align with the business sector of 'V' without knowing what that sector is.",FALSE,"Without knowing the business sector of 'V', it is impossible to determine if there is a direct legislative connection.",FALSE,"Without knowing the business sector of 'V' and its interests, it's impossible to determine if any subcommittee decision benefited the company."
SBUX,ST,STARBUCKS CORPORATION,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-06-22,"['Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management', 'Subcommittee on Oversight and Investigations', 'Subcommittee on Consumer Protection and Financial Institutions']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, promoting renewable energy, and ensuring affordable healthcare. These priorities do not directly align with Starbucks' (SBUX) primary business sector, which is the food and beverage industry, specifically coffee and related products.",FALSE,"Based on available information, there is no direct legislative connection between Cindy Axne's specific legislative actions and Starbucks.",FALSE,"A comprehensive search of legislative activities within the specified timeframe (2.5 months before and after June 22, 2020) related to Cindy Axne's subcommittees did not reveal any specific decisions that directly and demonstrably benefited or harmed Starbucks."
MA,ST,MASTERCARD INCORPORATED,Purchase,"$1,001 - $15,000",Cindy Axne,2021-10-08,D,IA03,House,Iowa,2020-04-22,"['Subcommittee on Biotechnology, Horticulture, and Research', 'Subcommittee on Commodity Exchanges, Energy, and Credit', 'Subcommittee on General Farm Commodities and Risk Management']",FALSE,"Cindy Axne's agenda focuses on supporting Iowa's agricultural sector, promoting renewable energy, and lowering healthcare costs. These priorities do not directly align with the business sector of MA, which is assumed to be outside of agriculture and renewable energy.",FALSE,"Based on available information, there is no direct legislative connection between Cindy Axne's activities and MA.",FALSE,A review of legislative activities within the specified timeframe (November 2019 - September 2020) related to Cindy Axne's subcommittees did not reveal any specific decisions that directly benefited MA.
