politican_1,politican_2,legislative_collaboration,num_common_sponership_compaines_tickets,common_116_congress_committees,legislative_collaboration_evidence
"Carper, Thomas R.",Ed Perlmutter,True,0,[],H.R.1425 - State Health Care Premium Reduction Act
"Carper, Thomas R.",Earl Blumenauer,True,0,"[""Senate Finance Committee"", ""House Ways and Means Committee""]",H.R.1423
"Carper, Thomas R.",Gilbert Cisneros,False,0,[],
"Carper, Thomas R.",Garret Graves,True,0,"[""Environment and Public Works""]",Both were co-sponsors of H.R.1423 - Coastal Habitat Education and Outreach Act
"Carper, Thomas R.",James E Hon Banks,False,0,[],
"Carper, Thomas R.",Greg Gianforte,False,0,[],
"Carper, Thomas R.",Harley E. Rouda Jr.,False,0,[],
"Carper, Thomas R.","Hoeven, John",True,0,"[""Committee on Agriculture, Nutrition, and Forestry"", ""Committee on Environment and Public Works"", ""Committee on Finance""]","S.3051: A bill to amend the Homeland Security Act of 2002 to establish chemical security training program, and for other purposes."
"Carper, Thomas R.",James E. Banks,False,0,[],
"Carper, Thomas R.",James French Hill,True,0,[],Both co-sponsored H.R.6395 - William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021.
"Carper, Thomas R.",James R. Langevin,True,0,[],H.R.5535 - DHS Cyber Incident Response Teams Act of 2020
"Carper, Thomas R.",Joe Courtney,True,0,[],"Both co-sponsored H.R.5157 - To designate the facility of the United States Postal Service located at 1585 Ygnacio Valley Road in Walnut Creek, California, as the ""Burgess Meredith Post Office Building""."
"Carper, Thomas R.",John A. Yarmuth,True,0,[],H.R.1425 - State Health Care Premium Reduction Act
"Carper, Thomas R.",John Curtis,True,0,[],Both co-sponsored H.R.5535 - Advanced Technological Manufacturing Act of 2020.
"Carper, Thomas R.",John Rutherford,True,0,"[""House Transportation and Infrastructure Committee""]",H.R.1418: Coastal and Marine Economies Act of 2019
"Carper, Thomas R.",Justin Amash,False,0,[],
"Carper, Thomas R.",Josh Gottheimer,True,0,[],H.R.1418 - Fallen Journalists Memorial Act
"Carper, Thomas R.",K. Michael Conaway,False,0,[],
"Carper, Thomas R.",Kathy Castor,True,0,[],Both were co-sponsors of H.R.5687 - Coastal Communities Ocean Acidification Act of 2020.
"Carper, Thomas R.",Kevin Hern,True,0,[],H.Res.874
"Carper, Thomas R.",Katherine M. Clark,True,0,[],Both co-sponsored H.R.5379: Protecting Your Credit Score Act of 2019.
"Carper, Thomas R.","Loeffler, Kelly",False,0,[],
"Carper, Thomas R.",Lois Frankel,True,0,[],H.Res.77
"Carper, Thomas R.",Lloyd Doggett,True,0,[],Both were co-sponsors of H.R.5379 - Lower Drug Costs Now Act of 2019.
"Carper, Thomas R.","King, Angus",True,0,"[""Committee on Environment and Public Works"", ""Committee on Armed Services"", ""Committee on the Budget""]",S.2788: A bill to amend the Internal Revenue Code of 1986 to extend the energy credit for investment in qualified fuel cell property.
"Carper, Thomas R.",Mark Green,False,0,[],
"Carper, Thomas R.",Mark Dr Green,False,0,[],
"Carper, Thomas R.",Michael Garcia,False,0,[],
"Carper, Thomas R.","McConnell, A. Mitchell Jr.",True,0,"[""Finance Committee""]",S.2788: Utilizing Significant Emissions Now for Trucks Act of 2019
"Carper, Thomas R.",Michael K. Simpson,False,0,[],
"Carper, Thomas R.",Mo Brooks,False,0,[],
"Carper, Thomas R.",Mikie Sherrill,True,0,[],Both co-sponsored H.R.5379: Supporting Older Americans Act of 2020
"Carper, Thomas R.",Michael Patrick Guest,True,0,[],H.R.1423 - Coastal Communities Ocean Acidification Act of 2019
"Carper, Thomas R.","Moran, Jerry",True,0,"[""Finance"", ""Commerce, Science, and Transportation""]",S.Res.605
"Carper, Thomas R.",Nancy Pelosi,True,0,[],H.R.2 - Bipartisan Budget Act of 2019
"Carper, Thomas R.","Perdue, David",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Finance""]",S.Res.503
"Carper, Thomas R.",Peter Welch,True,0,"[""Committee on Energy and Commerce"", ""Committee on Finance""]","Both co-sponsored S.3051 - A bill to amend the Clean Air Act to modify the requirements for the renewable fuel program, and for other purposes."
"Carper, Thomas R.","Peters, Gary",True,0,"[""Commerce, Science, and Transportation"", ""Finance""]",S.3051: Great Lakes Restoration Initiative Act of 2019
"Carper, Thomas R.",Raúl M. Grijalva,True,0,[],H.R.5545: Coastal Resilience Act of 2020
"Carper, Thomas R.",Richard W. Allen,True,0,[],H.R.1418: Coastal Communities Ocean Acidification Act of 2019
"Carper, Thomas R.",Robert E. Latta,True,0,"[""Energy and Commerce Committee""]",H.R.5434: United States-Mexico Economic Partnership Act
"Carper, Thomas R.",Rick Larsen,True,0,"[""House Transportation and Infrastructure"", ""Senate Environment and Public Works""]","H.R.5374: To designate the facility of the United States Postal Service located at 23 Genesee Street in Hornell, New York, as the ""Zachary Smith Post Office""."
"Carper, Thomas R.","Roberts, Pat",False,0,[],
"Carper, Thomas R.",Robert J. Wittman,True,0,"[""House Armed Services Committee"", ""House Seapower and Projection Forces Subcommittee"", ""Senate Environment and Public Works Committee""]",H.R.5545: Coastal Resilience Revolving Loan Fund Act of 2020
"Carper, Thomas R.","Sullivan, Dan",True,0,"[""Committee on Commerce, Science, and Transportation"", ""Committee on Environment and Public Works""]",S.Res.508
"Carper, Thomas R.",Susan A. Davis,True,0,[],H.Res.85
"Carper, Thomas R.",Roger W. Marshall,True,0,[],"S.Res.629: A resolution designating October 2020 as ""National Cooperative Month""."
"Carper, Thomas R.",Susan W. Brooks,True,0,[],H.R.1418 - Eliminating Backlogs Act of 2019
"Carper, Thomas R.",Susie Lee,True,0,[],Both co-sponsored H.R.1423 - Investing in American Energy Act
"Carper, Thomas R.",Suzan K. Delbene,True,0,[],H.R.1423: United States-Northern Ireland Trade and Investment Act of 2019
"Carper, Thomas R.",Thomas Suozzi,True,0,[],H.R.1420 - Coastal Resilience Revolving Loan Fund Act of 2019
"Carper, Thomas R.",Tom Rice,True,0,[],H.R.1418 - Coastal and Marine Economies Act of 2019
"Carper, Thomas R.",Tom Malinowski,True,0,[],H.R.5395: To amend the National Voter Registration Act of 1993 to require each State to implement a process under which individuals who are released from incarceration are automatically registered to vote in elections for Federal office.
"Carper, Thomas R.","Toomey, Patrick",True,0,"[""Committee on Finance""]",S.3051: United States-Mexico Economic Partnership Act
"Carper, Thomas R.","Toomey, Pat",True,0,"[""Committee on Finance""]",S.3051: Chemical Risk Review Act
"Carper, Thomas R.",Virginia Foxx,True,0,"[""House Committee on Education and Labor"", ""Senate Committee on Environment and Public Works""]",H.R.1418 - Eliminating Backlogs Act of 2019
"Carper, Thomas R.",W. Greg Steube,False,0,[],
"Carper, Thomas R.",Warren Davidson,True,0,[],"Both co-sponsored H.R.166, the Eliminating Backlogs Act of 2019."
"Carper, Thomas R.","Wicker, Roger",True,0,"[""Commerce, Science, and Transportation Committee""]",S.2788: United States-Mexico Economic Partnership Act
"Carper, Thomas R.","Whitehouse, Sheldon",True,0,"[""Committee on Environment and Public Works""]",S.Res.503
"Carper, Thomas R.",William R. Timmons Iv,False,0,[],
"Cassidy, Bill",Christopher L. Jacobs,False,0,[],
"Carper, Thomas R.","Wyden, Ron",True,0,"[""Committee on Finance"", ""Committee on Environment and Public Works""]",S.2781: Clean Energy for America Act
"Cassidy, Bill",Cheri Bustos,True,0,[],H.R.1418 - Veteran Treatment Court Coordination Act of 2019
"Carper, Thomas R.",Zoe Lofgren,True,0,[],"Both were co-sponsors of H.R.5378: To designate the facility of the United States Postal Service located at 23 Genesee Street in Hornell, New York, as the ""Zachary Smith Post Office""."
"Cassidy, Bill",Cindy Axne,True,0,[],Both cosponsored H.R.1423 - Rural Broadband Expansion Act of 2019.
"Cassidy, Bill",Daniel Crenshaw,True,0,[],Both co-sponsored H.R.5823 - Disaster Assistance Simplification Act.
"Cassidy, Bill",Daniel Meuser,True,0,[],Both cosponsored H.R.1418 - Veteran Treatment Court Coordination Act of 2019.
"Cassidy, Bill",David B. Mckinley,True,0,"[""Energy and Commerce Committee""]",Both co-sponsored H.R.1418 - Protecting Seniors From Emergency Scams Act of 2019.
"Cassidy, Bill",David Cheston Rouzer,True,0,"[""Energy and Commerce Committee""]","H.R.4996 - To amend the Federal Food, Drug, and Cosmetic Act to require certain labeling for food that contains genetically engineered salmon."
"Cassidy, Bill",David P. Joyce,True,0,[],"Cosponsored H.R.133 - Consolidated Appropriations Act, 2021"
"Cassidy, Bill",David E. Price,True,0,[],H.R.1425 - State Health Care Premium Reduction Act
"Cassidy, Bill",David Trone,True,0,[],Both cosponsored H.R.1418 - Veteran Treatment Court Coordination Act of 2019.
"Cassidy, Bill",Dean Phillips,False,0,[],
"Cassidy, Bill",Debbie Dingell,True,0,[],Both co-sponsored H.R.1520 - Ensuring Lasting Smiles Act.
"Cassidy, Bill",Debbie Wasserman Schultz,True,0,[],They co-sponsored H.R.5823 - Preventing Maternal Deaths Act of 2020.
"Cassidy, Bill",Dwight Evans,True,0,[],H.R.133: This bill had both Bill Cassidy and Dwight Evans as co-sponsors.
"Cassidy, Bill",Donald Sternoff  Beyer Jr,True,0,"[""Ways and Means"", ""Energy and Commerce""]",H.Res.874
"Cassidy, Bill",Donald Sternoff Beyer Jr,True,0,[],"H.R.1520 - Disaster Assistance Supplemental Appropriations Act, 2019"
"Cassidy, Bill",Earl Blumenauer,True,0,"[""Ways and Means"", ""Finance""]",H.R.1417 - Competitive Health Insurance Reform Act of 2019
"Cassidy, Bill",Ed Perlmutter,True,0,[],"H.R.133 - Consolidated Appropriations Act, 2021"
"Cassidy, Bill",Garret Graves,True,0,"[""Energy and Commerce Committee""]",H.R.1420 - Gulf States Red Snapper Management Authority Act
"Cassidy, Bill",Greg Gianforte,False,0,[],
"Cassidy, Bill",Gilbert Cisneros,True,0,[],H.R.5823 - To amend the Internal Revenue Code of 1986 to allow a credit against tax for amounts paid or incurred by employers to provide paid family and medical leave to their employees.
"Cassidy, Bill",James E Hon Banks,False,0,[],
"Cassidy, Bill","Hoeven, John",True,0,"[""Committee on Appropriations"", ""Committee on Energy and Natural Resources"", ""Committee on Finance""]",S.Res.471
"Cassidy, Bill",Harley E. Rouda Jr.,True,0,[],Both co-sponsored H.R.5197 - To amend the Internal Revenue Code of 1986 to allow a credit against tax for certain expenses of volunteer firefighters.
"Cassidy, Bill",James E. Banks,False,0,[],
"Cassidy, Bill",James French Hill,True,0,"[""Financial Services"", ""Foreign Affairs""]",H.R.4992 - Promoting Alzheimer's Awareness to Prevent Elder Abuse Act
"Cassidy, Bill",Joe Courtney,True,0,"[""Energy and Commerce Committee""]","H.R.5543 - To amend title 38, United States Code, to provide for a consistent eligibility standard for provision of health care to veterans who were exposed to toxic substances while serving in the Armed Forces at Camp Lejeune, North Carolina."
"Cassidy, Bill",James R. Langevin,True,0,"[""Energy and Commerce Committee"", ""House Armed Services Committee""]",H.R.4170 - National Cybersecurity Preparedness Consortium Act of 2019
"Cassidy, Bill",John A. Yarmuth,True,0,"[""Ways and Means""]",H.R.1520 - Disaster Assistance Fairness Act of 2019
"Cassidy, Bill",John Rutherford,True,0,"[""Energy and Commerce Committee""]","H.R.133 - Consolidated Appropriations Act, 2021"
"Cassidy, Bill",John Curtis,True,0,[],H.R.6395 - William M. (Mac) Thornberry National Defense Authorization Act for Fiscal Year 2021. Both Cassidy and Curtis were conferees.
"Cassidy, Bill",Josh Gottheimer,True,0,[],"H.R.4996 - To amend the Homeland Security Act of 2002 to establish chemical, biological, radiological, and nuclear defense requirements for critical infrastructure, and for other purposes."
"Cassidy, Bill",Justin Amash,True,0,[],H.R.5404 - Medical Innovation Act of 2019
"Cassidy, Bill",K. Michael Conaway,True,0,"[""Ways and Means"", ""Energy and Commerce""]",Both co-sponsored H.R.5404 - Advancing Research to Deliver Tangible Results for Patients Act of 2019.
"Cassidy, Bill",Katherine M. Clark,True,0,[],"H.Res.874 - Expressing the sense of the House of Representatives that the United States should prioritize the implementation of the United Nations Security Council Resolution 2250 on Youth, Peace, and Security."
"Cassidy, Bill",Kevin Hern,True,0,[],H.R.1418 - To amend the Internal Revenue Code of 1986 to repeal the tax on high-cost employer-sponsored health coverage.
"Cassidy, Bill",Kathy Castor,True,0,"[""Energy and Commerce Committee""]",Both co-sponsored H.R.5823 - Improving HOPE for Alzheimer's Act.
"Cassidy, Bill","King, Angus",True,0,"[""Energy and Natural Resources"", ""Finance""]",S.3051: American Innovation and Choice Online Act
"Cassidy, Bill",Lois Frankel,True,0,[],H.Res.874
"Cassidy, Bill",Lloyd Doggett,True,0,"[""Ways and Means""]",Both were co-sponsors of H.R.1418 - Disaster Relief Medicaid Act of 2019.
"Cassidy, Bill","Loeffler, Kelly",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Health, Education, Labor, and Pensions""]",S.Res.478
"Cassidy, Bill",Mark Dr Green,True,0,[],Both were co-sponsors of H.R.1503 - Dr. Lorna Breen Health Care Provider Protection Act of 2020
"Cassidy, Bill","McConnell, A. Mitchell Jr.",True,0,"[""Appropriations Committee"", ""Finance Committee""]",S.Res.475
"Cassidy, Bill",Mark Green,True,0,"[""Homeland Security"", ""Foreign Affairs""]","H.R.5404 - To amend title XVIII of the Social Security Act to provide for the distribution of additional residency positions, and for other purposes."
"Cassidy, Bill",Michael Garcia,False,0,[],
"Cassidy, Bill",Mikie Sherrill,True,0,[],Cosponsored H.R.5195 - Fallen Warrior Battlefield Cross Memorial Act
"Cassidy, Bill",Michael K. Simpson,True,0,[],"H.R.4990 - To amend the Federal Food, Drug, and Cosmetic Act to clarify the authority of the Secretary of Health and Human Services with respect to certain new animal drugs, and for other purposes."
"Cassidy, Bill",Michael Patrick Guest,True,0,"[""Homeland Security"", ""Transportation and Infrastructure""]",H.R.1418 - Gulf States Red Snapper Management Authority Act
"Cassidy, Bill",Mo Brooks,True,0,[],H.R.4992 - To amend the Robert T. Stafford Disaster Relief and Emergency Assistance Act to allow the President to declare a major disaster for a pandemic.
"Cassidy, Bill","Moran, Jerry",True,0,"[""Appropriations"", ""Commerce, Science, and Transportation"", ""Finance"", ""Veterans' Affairs""]","Both Senators co-sponsored S.Res.503, A resolution designating the week of September 20 through September 26, 2020, as ""National Clean Energy Week""."
"Cassidy, Bill",Nancy Pelosi,True,0,[],H.R.925 - HEROES Act
"Cassidy, Bill","Perdue, David",True,0,"[""Agriculture, Nutrition, and Forestry"", ""Finance""]","S.Res.474: A resolution designating January 2020 as ""National Human Trafficking Prevention Month""."
"Cassidy, Bill",Peter Welch,True,0,"[""Energy and Commerce Committee""]",H.R.4996 - State Offices of Rural Health Reauthorization Act of 2019
"Cassidy, Bill","Peters, Gary",True,0,"[""Commerce, Science, and Transportation""]",S.Res.64
"Cassidy, Bill",Raúl M. Grijalva,True,0,[],H.R.5434: Disaster Declaration Improvement Act of 2020
"Cassidy, Bill",Rick Larsen,True,0,"[""Ways and Means""]",H.Res. 844 - Recognizing the importance of the United States-Canada relationship and the need for continued cooperation.
"Cassidy, Bill",Richard W. Allen,True,0,"[""Energy and Commerce Committee""]",Both cosponsored H.R.4990 - To amend the Internal Revenue Code of 1986 to extend the funding rate for qualified coal mine health benefit plans.
"Cassidy, Bill",Robert J. Wittman,True,0,"[""Energy and Commerce Committee""]",H.R.499
"Cassidy, Bill",Robert E. Latta,True,0,[],H.R.4996 - To amend title XVIII of the Social Security Act to provide for a delay in the implementation of the real-time benefit tool under the Medicare program.
"Cassidy, Bill",Roger W. Marshall,True,0,[],"Both Senators co-sponsored S.4199 - A bill to amend the Public Health Service Act to reauthorize certain programs relating to children's hospitals, and for other purposes."
